id,sentence,verb,xcomp,level,sub
27477,"Ma olen küll püüdnud omandada niisugust tehnikat, et võiksin analüüsi kõrvale heita ja spontaanselt tegutseda.",püüdma,omandama,gümn,Ma olen küll püüdnud omandada heita .
27506,Kas sa soovid minuga teatrisse tulla?,soovima,tulema,gümn,Kas sa soovid tulla ?
27522,"Kõikidele fotodele, mis koolis tehakse, üritab tähelepanu puudust põdev väike Liina-Riin peale jääda.",üritama,jääma,gümn,fotodele üritab jääda .
27529,Hilisematel aastatel jõuab proovida veel postiljoni ja maakultuurimaja kunstilise juhi ameteid.,jõudma,proovima,gümn,aastatel jõuab proovida .
27552,"Kui keegi teile naeratab, olete seitsmendas taevas, kui aga veidi laita saate, hakkate otsekohe enda kallal norima.",saama,laitma,gümn,", kui aga laita saate"
27558,"Tegelikult pole mul üldse plaanis tervitustest kirjutada, vaid tahan Sulle natuke Rootsi noorte vabast ajast ning selle veetmisest rääkida.",tahtma,rääkima,gümn,", vaid tahan Sulle ajast rääkida"
27563,"Kõik eelistavad minna mõnele tantsuõhtule, sest seal võib kohata palju sõpru ning saab sama raha eest kõvasti tantsida.",eelistama,minema,gümn,Kõik eelistavad minna kohata .
27633,"Taimed sirutuvad vartega klassikalise, meloodilise muusika (näiteks Bach) suunas ja pöörduvad järsult vastassuunas trummipõrina ja rokkmuusika puhul, otsekui tahaksid nende eest peitu pugeda.",tahtma,pugema,gümn,", otsekui tahaksid pugeda"
27646,"Unusta ära piraatkassetid, eriti kui tahad muusikat kuulata pleierist, kõrvaklapid peas.",tahtma,kuulama,gümn,", eriti tahad kuulata"
27651,Muusika kuulamiseks katsu end võimalikult mugavalt istuma seada.,katsuma,seadma,gümn,kuulamiseks katsu seada .
27685,Mul ei ole eeskujusid ja ma ei püüa kedagi jäljendada.,püüdma,jäljendama,gümn,ja ma ei püüa jäljendada
27689,"Kuigi mul on juba paar oma lugu sahtlis, ei oska öelda, kui kaua need veel ootavad.",oskama,ütlema,gümn,mul ei oska öelda .
27721,"Siis püüdsin ikka näidata, mis ma väärt olen.",püüdma,näitama,gümn,Siis püüdsin näidata .
27729,Üritan anda endast parima.,üritama,andma,gümn,Üritan anda .
27731,"Ma ei taha kellelegi öelda, et seda ei peaks tegema.",tahtma,ütlema,gümn,Ma ei taha öelda .
27737,Mida huvitavat saite teada Maarja-Liisist?,saama,teadma,gümn,Mida huvitavat saite teada Maarja-Liisist ?
27753,"Kas te oskate värvides edasi anda kurbust, rõõmu, igatsust?",oskama,andma,gümn,Kas te oskate anda ?
27756,"Inimesi, kes suudavad neid kõiki üksteisest eraldada, on väga vähe.",suutma,eraldama,gümn,", kes suudavad eraldada ,"
27780,"Inimene, kes saab lille, peaks oskama ka lillega kaasas käivat sõnumit välja lugeda.",oskama,lugema,gümn,Inimene peaks oskama lugeda .
27781,Näiteks jaapanlannad oskavad lugeda lilleseadet kui raamatut.,oskama,lugema,gümn,oskavad lugeda .
27785,Noormehed häbenevad sageli neiule lilli viia.,häbenema,viima,gümn,Noormehed häbenevad sageli viia .
27876,Vanemad lootsid temast teha mõisavalitsejat või kantseleiametnikku.,lootma,tegema,gümn,Vanemad lootsid teha .
28000,Kes oskab elust rõõmu tunda?,oskama,tundma,gümn,Kes oskab tunda ?
28015,"Kui nii, siis otsustab temagi suhtuda teistesse samamoodi vaenulikult: hakkab togima, tõukama või pahasti ütlema.",otsustama,suhtuma,gümn,"nii , siis otsustab temagi suhtuda hakkab ."
28017,"Tekib tüli, mis kipub süvenema, ja laps kujuneb omasuguste hulgas tõrjutuks: keegi ei taha temaga mängida ega rääkida, keegi ei kutsu teda kuhugi.",tahtma,mängima,gümn,: keegi ei taha mängida kutsu
28021,"Kujutlegem juhtumit: lapsel on head füüsilised eeldused, suurepärane mälu, rikas fantaasia - kõik eeldused areneda - ja keegi ei taha temaga suhelda.",tahtma,suhtlema,gümn,- ja keegi ei taha suhelda
28028,Paljud täiskasvanud kahtlevad oma pedagoogilistes võimetes ega üritagi vähendada televisiooni mõju.,üritama,vähendama,gümn,ega üritagi vähendada
28047,"Ta tunneb häbi, kuid ei suuda tundeid väljendada sõnades.",suutma,väljendama,gümn,", kuid ei suuda väljendada"
28088,Püüdke suhelda rõõmsate inimestega.,püüdma,suhtlema,gümn,Püüdke suhelda .
28096,"Kui mees talle vastu seisis, läks naine hüsteeriliseks, vähkres põrandal, oopiumipudel suu juures, tõotades end tappa ja ähvardades kaevu hüpata.",tõotama,tapma,gümn,", tõotades tappa"
28096,"Kui mees talle vastu seisis, läks naine hüsteeriliseks, vähkres põrandal, oopiumipudel suu juures, tõotades end tappa ja ähvardades kaevu hüpata.",ähvardama,hüppama,gümn,ja ähvardades hüpata
28098,"Oma abielu algupäevil olid nad sügavalt õnnelikud, aga nelikümmend kaheksa aastat hiljem suutis Tolstoi oma naist vaevu taluda.",suutma,taluma,gümn,", aga hiljem suutis Tolstoi taluda"
28102,"Lõpuks, kui Tolstoi oli kaheksakümne kahe aastane, ei suutnud ta oma kodu traagilist õnnetust enam taluda ja põgenes naise juurest ühel tuisusel oktoobriõhtul 1910. aastal - põgenes välja külma ja pimeduse kätte, teadmata isegi, kuhu.",suutma,taluma,gümn,Lõpuks aastane ei suutnud ta taluda põgenes põgenes teadmata .
28104,"Ja surres oli tema viimane palve, et naist ei lubataks tema ligi tulla.",lubama,tulema,gümn,", et ei lubataks tulla"
28114,Millise perekonna tahan luua.,tahtma,looma,gümn,tahan luua .
28118,"Tahtsin juba päris ammu teile kirjutada, et jagada oma muret.",tahtma,kirjutama,gümn,Tahtsin kirjutada .
28120,"Pealegi ei oska ma ise leida väljapääsu situatsioonist, mis on tekkinud meie klassis.",oskama,leidma,gümn,Pealegi ei oska ma leida .
28144,Milliseid iseloomujooni sa tahaksid endas arendada?,tahtma,arendama,gümn,sa tahaksid arendada ?
28222,Majas tahavad nad olla ainuvalitsejad.,tahtma,olema,gümn,Majas tahavad nad olla ainuvalitsejad .
28251,"Koer tahab seltsi, tahab väljas käia.",tahtma,käima,gümn,", tahab käia"
28276,"Tahaksin teada, kas ma mõtlen õigesti.",tahtma,teadma,gümn,Tahaksin teada .
28280,Millisena tahaksite näha oma tulevast ülemust (direktorit)?,tahtma,nägema,gümn,Millisena tahaksite näha ?
28282,"Oskan rõõmu tunda, kui kellelgi läheb hästi, oskan vaimustuda, oskan teha kingitusi.",oskama,tundma,gümn,Oskan tunda läheb oskan oskan .
28282,"Oskan rõõmu tunda, kui kellelgi läheb hästi, oskan vaimustuda, oskan teha kingitusi.",oskama,vaimustuma,gümn,", oskan vaimustuda"
28282,"Oskan rõõmu tunda, kui kellelgi läheb hästi, oskan vaimustuda, oskan teha kingitusi.",oskama,tegema,gümn,", oskan teha"
28286,Ma püüan saada täiuslikumaks.,püüdma,saama,gümn,Ma püüan saada .
28324,"Püüdke aru saada, kus paiknete teie, missugustele piiridele te olete lähemal ja miks see nii on.",püüdma,saama,gümn,Püüdke saada paiknete .
28331,Millisele kirjale te tahaksite vastata?,tahtma,vastama,gümn,kirjale te tahaksite vastata ?
28346,"Mis minusse puutub, siis tahan ennast proovida mitmel alal ja alles siis langetada õiget otsust.",tahtma,proovima,gümn,puutub siis tahan proovida .
28357,"Tahan teiega jagada elamust, mille sain ühest kohtumisest!",tahtma,jagama,gümn,Tahan jagada !
28367,Kelleks sina ise soovid õppida?,soovima,õppima,gümn,Kelleks sina soovid õppida ?
28368,Kelleks tahad saada?,tahtma,saama,gümn,tahad saada ?
28370,"Kelleks tahavad saada sinu klassiõed, klassivennad?",tahtma,saama,gümn,Kelleks tahavad saada ?
28393,"Ja tea, et meie naeratame Sulle siis, kui Sina meile naeratad, et meie tahame Sind siis mõista, kui Sina meid mõistad.",tahtma,mõistma,gümn,", et meie tahame mõista mõistad"
28394,"Ei tahaks korrata kulunud sõnu, et Sina, õpetaja, oled paljudele teejuht jne.",tahtma,kordama,gümn,Ei tahaks korrata teejuht .
28447,Kas te oskate kasutada arvutit?,oskama,kasutama,gümn,Kas te oskate kasutada ?
28467,Tahate vahetada töökohta ja asuda tööle eraettevõttesse sekretär-masinakirjutajana.,tahtma,vahetama,gümn,Tahate vahetada .
28468,"Ettevõtte juhataja soovib saada infot teie perekonnast, haridusest, tööoskustest.",soovima,saama,gümn,juhataja soovib saada .
28496,"Nagu ma kuulsin, te soovite meile tööle tulla?",soovima,tulema,gümn,kuulsin te soovite tulla ?
28548,Püüa kohe sõpru leida.,püüdma,leidma,gümn,Püüa kohe leida .
28552,Püüa osa võtta ühisüritustest.,püüdma,võtma,gümn,Püüa võtta .
28563,"Kui kaastöötajad näevad, et sa tõesti soovid nendega kohaneda16, on nad sulle meelsasti toeks ja abiks.",soovima,kohanema,gümn,", et sa tõesti soovid kohaneda16 ,"
28569,Millist eriala sa sooviksid omandada?,soovima,omandama,gümn,sa sooviksid omandada ?
28614,Kuhu sa soovid astuda?,soovima,astuma,gümn,Kuhu sa soovid astuda ?
28615,Soovin astuda matemaatikateaduskonda.,soovima,astuma,gümn,Soovin astuda .
28616,Mida soovid õppida?,soovima,õppima,gümn,soovid õppida ?
28617,Soovin õppida rakendusmatemaatikat.,soovima,õppima,gümn,Soovin õppida .
28618,Kelleks soovid saada?,soovima,saama,gümn,soovid saada ?
28619,Tahan saada programmeerijaks.,tahtma,saama,gümn,Tahan saada .
28646,Püüa sellest üle olla.,püüdma,olema,gümn,Püüa sellest üle olla .
28652,"Pärast tutvumist on kasulik püstitada (esitada) mõned küsimused, millele seoses õpitavaga soovitakse vastust saada.",soovima,saama,gümn,", millele õpitavaga soovitakse saada"
28655,"Suhteliselt kiire materjali lugemine, aga ka mõningate märkmete tegemine, kusjuures püütakse hoida silme ees tervikut.",püüdma,hoidma,gümn,", kusjuures püütakse hoida"
28679,"Tahan teada, kas kõik on korras.",tahtma,teadma,gümn,Tahan teada .
28681,Kuhu te soovite astuda?,soovima,astuma,gümn,Kuhu te soovite astuda ?
28684,Kuhu soovite astuda?,soovima,astuma,gümn,Kuhu soovite astuda ?
28695,"Tahaksin teada, millal on esimene eksam.",tahtma,teadma,gümn,Tahaksin teada .
28796,Kelleks te tahate õppida?,tahtma,õppima,gümn,Kelleks te tahate õppida ?
28801,Püüdke põhjendada!,püüdma,põhjendama,gümn,Püüdke põhjendada !
28860,Kas te lubaksite telefoni kasutada?,lubama,kasutama,gümn,Kas te lubaksite kasutada ?
28901,Milliseid verbe oskate lisada?,oskama,lisama,gümn,oskate lisada ?
28923,Koostage dialoog: te helistate hotelli ning soovite broneerida endale toa.,soovima,broneerima,gümn,ning soovite broneerida
28953,Kas te oskate soovitada mõnd head restorani?,oskama,soovitama,gümn,Kas te oskate soovitada ?
28960,Firma töötajad sooviksid puhata Saaremaa spaahotellis.,soovima,puhkama,gümn,töötajad sooviksid puhata .
28998,Kuidas tahaksite rahastada oma õpinguid?,tahtma,rahastama,gümn,Kuidas tahaksite rahastada ?
29126,"E-kaubanduse mittekasutamise põhjustest märgiti kõige sagedamini seda, et turvalisuse huvides ei soovi inimesed anda oma krediitkaardi andmeid.",soovima,andma,gümn,", et huvides ei soovi inimesed anda"
29145,"Ostjateks on põhiliselt lastega noored pered, kes oskavad puhtast toidust lugu pidada.",oskama,pidama,gümn,", kes oskavad pidada"
29212,"Vigastada sai 734 inimest (neist 134 purjus juhi süül), hukkus 38 liiklejat (3 purjus juhi süül).",saama,vigastama,gümn,Vigastada sai inimest hukkus .
29218,"Konstruktorid püüavad luua turvalisust, kuid inimesi saab ka turvapadjaga varustatud autos surma.",püüdma,looma,gümn,Konstruktorid püüavad luua saab .
29237,"Kus te tahaksite elada, kas maal, suurlinnas või linna lähistel?",tahtma,elama,gümn,Kus te tahaksite elada ?
29239,Miks paljud inimesed eelistavad praegu suurlinna asemel elada rahulikus looduskaunis kohas?,eelistama,elama,gümn,Miks inimesed eelistavad praegu elada ?
29254,"Süsteem suudab tulede põlemapanemisega imiteerida teie kohalolekut, mis aitab vargaid eemal hoida.",suutma,imiteerima,gümn,Süsteem suudab imiteerida .
29315,Restaureerimistöödesse kavatseb ta sellel aastal panna vähemalt 15 miljonit krooni.,kavatsema,panema,gümn,Restaureerimistöödesse kavatseb ta panna .
29363,Amfiteatri laadis kujundatud aeda plaanib perenaine panna kasvama ilutaimi.,plaanima,panema,gümn,plaanib perenaine panna .
29381,"On inimesi, kes ei soovi omanikuks hakata, sest neid hirmutab suur võlakoorem mitmekümneks aastaks.",soovima,hakkama,gümn,", kes ei soovi hakata hirmutab"
29388,"Huviliste ring, kes soovivad korterit üürida muudes piirkondades - äärelinnas ja magalarajoonides -, on küllalt lai.",soovima,üürima,gümn,", kes soovivad üürida ,"
29408,"Tähtis on, et kodu oleks turvaline paik, kuhu tahaks alati tulla.",tahtma,tulema,gümn,", kuhu tahaks tulla"
29409,"Kodu on inimesele koht, mis kuulub ainult talle, kus ta võib elada nii, nagu talle kõige meelepärasem on, ja näha enda kõrval neid, keda ta kõige enam näha soovib.",soovima,nägema,gümn,", keda ta enam näha soovib"
29437,Paljud noored perekonnad eelistavad aga elada linnast väljas oma majas ja käia autoga linnas tööl.,eelistama,elama,gümn,perekonnad eelistavad aga elada .
29475,Lemmikloomaomanik peab püüdma võita oma hoolealuse usalduse.,püüdma,võitma,gümn,Lemmikloomaomanik peab püüdma võita .
29504,Lubage kutsikal uue koduga tutvuda ja õppida tundma uusi lõhnu.,lubama,tutvuma,gümn,Lubage tutvuda .
29601,Kümnekuuselt hakkas käima ja aastaselt oskas juba natukene rääkida.,oskama,rääkima,gümn,ja aastaselt oskas rääkida
29623,Juba viieaastasena oskas Heli hästi joonistada.,oskama,joonistama,gümn,viieaastasena oskas joonistada .
29656,Kas te eelistate probleeme lahendada sõprade või pereliikmetega?,eelistama,lahendama,gümn,Kas te eelistate lahendada ?
29663,"Teismelised tahaksid igal pool käia, kõike tunda, kõike teada ja kõikjal oma isiksusega silma paista.",tahtma,käima,gümn,Teismelised tahaksid käia .
29668,"Need, kellel on koolis sõpru, tunnevad end kindlamalt, tahavad koolis käia.",tahtma,käima,gümn,", tahavad käia"
29684,Ta tahab kogu aeg olla koos minuga.,tahtma,olema,gümn,Ta tahab aeg olla minuga .
29690,Ta on hea kuulaja ja oskab anda head nõu.,oskama,andma,gümn,ja oskab anda
29713,Laps tahab kodustest ühisettevõtmistest eemalduda.,tahtma,eemalduma,gümn,Laps tahab eemalduda .
29750,Vanemad peaksid lubama igale poole minna ja peaksid andma raha.,lubama,minema,gümn,Vanemad peaksid lubama minna andma .
29781,"Püüan arvestada nende arvamusega, sest nad annavad tarka nõu.",püüdma,arvestama,gümn,Püüan arvestada annavad .
29782,Ma oskan ise otsustada ja seetõttu alguses ärritun.,oskama,otsustama,gümn,Ma oskan otsustada .
29789,"Vanemad ei luba minna õhtul diskole, sest sa jõuaksid koju liiga hilja ja sinuga võib hilisel ajal koduteel midagi halba juhtuda.",lubama,minema,gümn,Vanemad ei luba minna jõuaksid .
29790,Sina aga tahad kangesti minna.,tahtma,minema,gümn,Sina aga tahad minna .
29791,"Kuidas sa veenaksid vanemaid, et nad siiski lubaksid minna.",lubama,minema,gümn,", et nad siiski lubaksid minna"
29794,Isa tahab kedagi karistada.,tahtma,karistama,gümn,Isa tahab karistada .
29796,"Olete kindlasti kohanud seltskonnas inimesi, kes oskavad tähelepanu äratada.",oskama,äratama,gümn,", kes oskavad äratada"
29798,"Selline inimene oskab öelda ei, ütleb kõhklemata välja oma arvamuse, oskab keelduda.",oskama,ütlema,gümn,inimene oskab öelda ütleb oskab .
29798,"Selline inimene oskab öelda ei, ütleb kõhklemata välja oma arvamuse, oskab keelduda.",oskama,keelduma,gümn,", oskab keelduda"
29801,"Mõni proovib kõigest väest teistele meele järele olla, kuid ei saavuta edu ega ole endaga rahul.",proovima,olema,gümn,Mõni proovib väest olla saavuta ole .
29805,Maailm tahab noort inimest vormida reeglitele alluma.,tahtma,vormima,gümn,Maailm tahab vormida .
29812,"Inimesed ei oska oma õiguste eest seista, ei julge vastu vaielda.",oskama,seisma,gümn,Inimesed ei oska seista julge .
29812,"Inimesed ei oska oma õiguste eest seista, ei julge vastu vaielda.",julgema,vaidlema,gümn,", ei julge vaielda"
29815,"Nad ei julge ennast väljendada, sest kardavad teha midagi, mis teistele ei meeldi (vanematele, sõbrannadele, noormeestele).",julgema,väljendama,gümn,Nad ei julge väljendada kardavad .
29815,"Nad ei julge ennast väljendada, sest kardavad teha midagi, mis teistele ei meeldi (vanematele, sõbrannadele, noormeestele).",kartma,tegema,gümn,", sest kardavad teha"
29821,"Isegi kardetakse käituda ennast kehtestavalt, kuna siis võivad tekkida konfliktid, mis rikuvad suhet.",kartma,käituma,gümn,Isegi kardetakse käituda tekkida .
29837,Ennast kehtestada saab igal pool.,saama,kehtestama,gümn,kehtestada saab igal .
29849,Mida te tahaksite pakkuda oma lapsele?,tahtma,pakkuma,gümn,te tahaksite pakkuda ?
29865,"Perekond õpetab hoolima teistest inimestest, vastutab ühiselt, õpetab vahet tegema õige ja vale käitumise vahel, peab kinni peretraditsioonidest, veedab koos vaba aega, püüab koos pereprobleeme lahendada.",püüdma,lahendama,gümn,", püüab lahendada"
29880,"Olen temaga karm, sest ei soovi teda nõrgana näha.",soovima,nägema,gümn,", sest ei soovi näha"
29888,"Ta on selline inimene, kes armastab rännata ühest linnast teise, stabiilset sissetulekut ka ei ole.",armastama,rändama,gümn,", kes armastab rännata sissetulekut"
29890,Kas teie arvates ei oska poolikutest peredest pärit lapsed lähisuhteid luua?,oskama,looma,gümn,Kas arvates ei oska luua ?
29893,Kas üksikema peab oskama olla ka isa eest?,oskama,olema,gümn,Kas üksikema peab oskama olla isa ?
29894,Ma ei püüa isa mängida.,püüdma,mängima,gümn,Ma ei püüa mängida .
29969,"Ta soovis austada oma isa, Ameerika kodusõja veterani William Smarti.",soovima,austama,gümn,Ta soovis austada .
29971,Täiskasvanuna soovis abiellunud tütar austada oma isa ja teisi temasuguseid ennastsalgavaid isasid erilise riikliku tähtpäevaga.,soovima,austama,gümn,Täiskasvanuna soovis tütar austada .
30013,Püüan kasvatada oma eeskujuga.,püüdma,kasvatama,gümn,Püüan kasvatada .
30017,"Seepärast püüan neile õpetada kõike, mida olen ise õppinud.",püüdma,õpetama,gümn,Seepärast püüan õpetada .
30059,"Mõnel inimesel pole iial piisavalt raha, mõni aga ei tahaks üldse rikas olla.",tahtma,olema,gümn,", mõni aga ei tahaks rikas olla"
30060,"Püsisuhte puhul tuleb selgusele jõuda, kuidas te tegelikult elada tahate.",tahtma,elama,gümn,", kuidas te tegelikult elada tahate"
30070,"Kui olete valinud Tartu ülikooli, siis tahaksite teada vastuseid järgmistele küsimustele.",tahtma,teadma,gümn,valinud siis tahaksite teada .
30083,"Tahan öelda seda, et Eestis on ainult üks ülikool ja see on Tartu ülikool.",tahtma,ütlema,gümn,Tahan öelda .
30118,Milliseid küsimusi te tahaksite neile esitada?,tahtma,esitama,gümn,küsimusi te tahaksite esitada ?
30122,Missuguse riigi ülikoolis te tahaksite üliõpilasvahetuse raames õppida?,tahtma,õppima,gümn,ülikoolis te tahaksite õppida ?
